'SSet','d','1948','','c','1929','','c','1929','','','1949','X1362','c','1929',''
'SSet','a','1946','','b','1928','','b','1928','','','1950','X1363','b','1928',''
'SSet','','1919','X5359','b','1928','','','1933','X1359','','1924','X2359','c','1929',''
'SSet','','1920','X5360','d','1930','','','1934','X1360','','1925','X2360','c','1929',''
'SSet','','1921','X5361','d','1930','','','1935','X1361','','1926','X2361','a','1927',''
'SSet','a','1946','','d','1930','','','1942','X3358','','1937','X4358','b','1928',''
'SSet','','1919','X5359','d','1930','','','1943','X3359','','1938','X4359','c','1929',''
'SSet','','1920','X5360','a','1927','','','1944','X3360','','1939','X4360','c','1929',''
'SSet','','1921','X5361','a','1927','','','1945','X3361','','1940','X4361','a','1927',''
'SSet','b','1947','','d','1930','','','1943','X3359','','1938','X4359','b','1928',''
'SSet','b','1947','','a','1927','','','1944','X3360','','1939','X4360','d','1930',''
'SSet','d','1948','','a','1927','','','1945','X3361','','1940','X4361','d','1930',''
'SSet','b','1947','','c','1929','','c','1929','','','1951','X1364','b','1928',''
'SSet','b','1947','','c','1929','','c','1929','','','1952','X1365','d','1930',''
'SSet','d','1948','','a','1927','','a','1927','','','1953','X1366','d','1930',''
'SSet','','1956','X5364','c','1929','','c','1929','','','1951','X1364','c','1929',''
'SSet','','1957','X5365','c','1929','','c','1929','','','1952','X1365','c','1929',''
'SSet','','1958','X5366','a','1927','','a','1927','','','1953','X1366','a','1927',''
'SSet','','1956','X5364','d','1930','','','1971','X2364','','1961','X3364','','1966','X4364'
'SSet','','1957','X5365','a','1927','','','1972','X2365','','1962','X3365','','1967','X4365'
